id,timestamp,temperature,vibration,accel_x_g,accel_y_g,accel_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps,fan_state,collection_id,timestamp_iso
5732,1769903076.7712,28.3418,26.5802,0.0576172,0.150879,-1.12939,3.28244,-5.53435,-17.7634,HIGH,v5_stream,2026-01-31T23:44:36.771199Z
5733,1769903076.9712,28.2947,14.4198,0.224365,0.268311,-1.03003,4.58779,0.801527,-9.03053,HIGH,v5_stream,2026-01-31T23:44:36.971199Z
5734,1769903077.1712,28.2947,5.46565,0.120361,-0.123779,-1.09204,0.824427,2.31298,-2.32824,HIGH,v5_stream,2026-01-31T23:44:37.171200Z
5735,1769903077.3712,28.3888,22.1374,-0.135986,-0.190674,-1.11694,-3.09924,8.98473,10.0534,HIGH,v5_stream,2026-01-31T23:44:37.371200Z
5736,1769903077.8147,28.2947,10.6183,0.14209,0.233887,-1.16064,0.389313,-9.05344,-1.17557,HIGH,v5_stream,2026-01-31T23:44:37.814699Z
5737,1769903078.0147,28.2476,11.9847,0.060791,0.330566,-0.979736,5.9084,-2.67939,-3.39695,HIGH,v5_stream,2026-01-31T23:44:38.014699Z
5741,1769903078.0988,28.2006,10.1221,-0.0864258,0.154053,-1.15894,2.61069,-7.39695,0.114504,HIGH,v5_stream,2026-01-31T23:44:38.098799Z
5738,1769903078.2147,28.2947,6.54962,0.288574,-0.045166,-1.17822,0.938931,-0.717557,4.89313,HIGH,v5_stream,2026-01-31T23:44:38.214699Z
5742,1769903078.2988,28.2947,15.7863,0.230225,0.182861,-1.11377,4.83969,5.53435,5.41221,HIGH,v5_stream,2026-01-31T23:44:38.298799Z
5739,1769903078.4147,28.2947,25.3282,0.124512,-0.0981445,-1.24316,-5.26718,-0.854962,19.2061,HIGH,v5_stream,2026-01-31T23:44:38.414700Z
5743,1769903078.4988,28.3888,21.4351,0.317627,-0.248291,-1.00293,-0.374046,-0.526718,20.5344,HIGH,v5_stream,2026-01-31T23:44:38.498800Z
5740,1769903078.6147,28.2947,45.4962,0.0683594,0.00830078,-1.03711,-4.22901,8.83969,32.4275,HIGH,v5_stream,2026-01-31T23:44:38.614700Z
5744,1769903078.6988,28.3418,47.4122,-0.0964355,-0.160156,-1.04199,-4.07634,8.84733,34.4885,HIGH,v5_stream,2026-01-31T23:44:38.698800Z
5746,1769903079.345,28.3418,14.2214,0.0830078,0.0556641,-1.25195,-0.618321,-7.50382,6.09924,HIGH,v5_stream,2026-01-31T23:44:39.345000Z
5747,1769903079.545,28.2947,3.41221,0.131836,0.00390625,-0.966797,0.259542,-1.38931,1.76336,HIGH,v5_stream,2026-01-31T23:44:39.545000Z
5745,1769903079.8988,28.3418,50.0763,0.421143,0.0300293,-1.12964,-6.22137,-0.503817,43.3511,HIGH,v5_stream,2026-01-31T23:44:39.898799Z
5751,1769903080.5969,28.3418,1.23664,0.171143,0.0949707,-1.17065,-0.351145,0.725191,0.160305,HIGH,v5_stream,2026-01-31T23:44:40.596899Z
5748,1769903080.745,28.2947,17.6183,0.465576,-0.228271,-1.12158,-3.79389,-0.793893,13.0305,HIGH,v5_stream,2026-01-31T23:44:40.744999Z
5749,1769903080.945,28.3418,33.1603,-0.0219727,-0.046875,-0.993408,-1.06107,-0.40458,31.6947,HIGH,v5_stream,2026-01-31T23:44:40.944999Z
5750,1769903081.145,28.3418,45.9389,0.182129,-0.252686,-1.10986,-0.21374,6.29771,39.4275,HIGH,v5_stream,2026-01-31T23:44:41.144999Z
5752,1769903081.7969,28.2947,17.7939,0.223145,0.0317383,-1.04419,1.64122,0.580153,15.5725,HIGH,v5_stream,2026-01-31T23:44:41.796900Z
5753,1769903081.9969,28.3418,41.2977,-0.092041,-0.337891,-1.05273,0.564885,9.96183,30.771,HIGH,v5_stream,2026-01-31T23:44:41.996900Z
5754,1769903082.1969,28.3888,28.4504,0.471191,-0.346436,-1.1001,-3.1374,1.51908,23.7939,HIGH,v5_stream,2026-01-31T23:44:42.196899Z
5755,1769903082.3969,28.2947,11.771,0.648682,-0.148926,-0.985352,-1.41985,3.23664,7.1145,HIGH,v5_stream,2026-01-31T23:44:42.396899Z
5756,1769903082.8558,28.4359,10.5496,0.246094,0.0769043,-1.10889,1.35115,-0.671756,-8.52672,HIGH,v5_stream,2026-01-31T23:44:42.855799Z
5757,1769903083.0558,28.3418,4.48092,0.212646,-0.233154,-1.12598,-0.839695,-1.26718,2.37405,HIGH,v5_stream,2026-01-31T23:44:43.055799Z
5761,1769903083.0937,28.2947,11.3969,0.0375977,-0.202393,-0.995117,2.33588,7.41985,-1.64122,HIGH,v5_stream,2026-01-31T23:44:43.093699Z
5758,1769903083.2558,28.3418,13.5267,-0.152588,-0.399414,-1.01562,-0.633588,3.57252,9.32061,HIGH,v5_stream,2026-01-31T23:44:43.255800Z
5762,1769903083.2937,28.2476,5.83206,0.80835,-0.229004,-1.11646,0.656489,-0.412214,-4.76336,HIGH,v5_stream,2026-01-31T23:44:43.293699Z
5759,1769903083.4558,28.3418,4.80916,0.373779,-0.134033,-1.04077,1.38168,2.32061,1.10687,HIGH,v5_stream,2026-01-31T23:44:43.455800Z
5763,1769903083.4937,28.2947,23.0229,0.812988,-0.0634766,-1.00269,-0.381679,3.70229,-18.9389,HIGH,v5_stream,2026-01-31T23:44:43.493700Z
5760,1769903083.6558,28.3418,8.77099,0.746582,-0.24292,-1.04614,-0.389313,3.45038,-4.9313,HIGH,v5_stream,2026-01-31T23:44:43.655800Z
5764,1769903083.6937,28.2006,50.8779,-0.0661621,-0.160156,-1.14697,-0.625954,-7.77099,-42.4809,HIGH,v5_stream,2026-01-31T23:44:43.693700Z
5766,1769903084.337,28.3418,49.2595,0.281006,0.0791016,-1.021,4.19084,3.76336,-41.3053,HIGH,v5_stream,2026-01-31T23:44:44.336999Z
5767,1769903084.537,28.3418,30.7252,0.31665,-0.109375,-0.998291,5.78626,-2.47328,-22.4656,HIGH,v5_stream,2026-01-31T23:44:44.536999Z
5765,1769903084.8937,28.3888,43.8321,0.21875,0.0109863,-0.984375,0.679389,-0.396947,-42.7557,HIGH,v5_stream,2026-01-31T23:44:44.893699Z
5771,1769903085.5842,28.2947,24.0382,0.227783,-0.0991211,-1.11938,5.29008,-0.0839695,-18.6641,HIGH,v5_stream,2026-01-31T23:44:45.584199Z
5768,1769903085.737,28.2947,15.8321,-0.0905762,-0.150146,-1.04272,2.93893,9.89313,-3.0,HIGH,v5_stream,2026-01-31T23:44:45.736999Z
5769,1769903085.937,28.3888,11.4962,0.45459,-0.34668,-1.10156,-8.26718,-1.82443,1.40458,HIGH,v5_stream,2026-01-31T23:44:45.937000Z
5770,1769903086.137,28.2947,13.7023,0.841797,0.416992,-0.994873,-6.33588,0.374046,-6.99237,HIGH,v5_stream,2026-01-31T23:44:46.137000Z
5772,1769903086.7842,28.3888,12.313,-0.0419922,-0.24585,-1.2417,-3.78626,4.28244,-4.24427,HIGH,v5_stream,2026-01-31T23:44:46.784199Z
5773,1769903086.9842,28.3888,15.8168,0.369385,-0.0268555,-1.19385,-8.31298,2.51145,4.99237,HIGH,v5_stream,2026-01-31T23:44:46.984200Z
5774,1769903087.1842,28.2947,6.25954,0.66626,0.280273,-1.00366,-4.25191,0.19084,1.81679,HIGH,v5_stream,2026-01-31T23:44:47.184200Z
5775,1769903087.3842,28.3418,19.5878,0.463135,0.320557,-1.08105,-0.709924,-6.1374,-12.7405,HIGH,v5_stream,2026-01-31T23:44:47.384200Z
5776,1769903087.8301,28.2947,16.4504,0.258301,0.187744,-1.02002,4.0687,-0.534351,-11.8473,HIGH,v5_stream,2026-01-31T23:44:47.830100Z
5777,1769903088.0301,28.2947,1.94656,0.138672,-0.0368652,-1.08276,0.801527,0.114504,-1.03053,HIGH,v5_stream,2026-01-31T23:44:48.030100Z
5781,1769903088.0592,28.3418,11.1603,0.239014,-0.273926,-1.12109,-2.8855,1.45802,6.81679,HIGH,v5_stream,2026-01-31T23:44:48.059200Z
5778,1769903088.2301,28.2476,29.2443,-0.0820312,-0.115234,-1.00439,-2.81679,13.084,13.3435,HIGH,v5_stream,2026-01-31T23:44:48.230099Z
5782,1769903088.2592,28.4359,44.374,0.00170898,0.0490723,-1.09595,-4.21374,11.229,28.9313,HIGH,v5_stream,2026-01-31T23:44:48.259200Z
5779,1769903088.4301,28.3418,23.542,0.380127,0.0236816,-1.12036,-6.77863,-0.335878,16.4275,HIGH,v5_stream,2026-01-31T23:44:48.430099Z
5783,1769903088.4592,28.3418,38.5725,0.530273,0.00439453,-0.953369,-5.73282,-0.862595,31.9771,HIGH,v5_stream,2026-01-31T23:44:48.459199Z
5780,1769903088.6301,28.3418,17.3969,0.625732,0.34082,-1.00195,-2.74809,2.70992,11.9389,HIGH,v5_stream,2026-01-31T23:44:48.630100Z
5784,1769903088.6592,28.3888,29.1908,0.820068,0.333496,-0.973877,-2.99237,5.39695,20.8015,HIGH,v5_stream,2026-01-31T23:44:48.659199Z
5786,1769903089.3526,28.3418,33.3893,0.225586,-0.12915,-1.20312,-4.25191,2.65649,26.4809,HIGH,v5_stream,2026-01-31T23:44:49.352600Z
5787,1769903089.5526,28.4359,62.0,0.0917969,-0.26709,-1.04834,-7.34351,11.2443,43.4122,HIGH,v5_stream,2026-01-31T23:44:49.552599Z
5785,1769903089.8592,28.4359,19.8473,0.157715,0.216064,-1.24023,-0.564885,-11.5038,7.77863,HIGH,v5_stream,2026-01-31T23:44:49.859200Z
5791,1769903090.616,28.2947,52.229,-0.0461426,0.0368652,-1.05347,0.755725,11.0763,40.3969,HIGH,v5_stream,2026-01-31T23:44:50.615999Z
5788,1769903090.7526,28.2947,43.8473,0.428223,0.0,-0.968262,-6.68702,-0.656489,36.5038,HIGH,v5_stream,2026-01-31T23:44:50.752599Z
5789,1769903090.9526,28.3418,35.1679,0.817871,0.14917,-0.921631,-3.70992,6.00763,25.4504,HIGH,v5_stream,2026-01-31T23:44:50.952600Z
5790,1769903091.1526,28.3418,22.8092,0.176025,0.0090332,-1.29614,-3.38168,-9.0,10.4275,HIGH,v5_stream,2026-01-31T23:44:51.152600Z
5792,1769903091.816,28.3888,39.2443,0.511719,-0.306152,-0.991455,-1.26718,0.29771,37.6794,HIGH,v5_stream,2026-01-31T23:44:51.815999Z
5793,1769903092.016,28.3888,28.9847,0.905029,-0.0661621,-0.929443,-0.0152672,5.33588,23.6336,HIGH,v5_stream,2026-01-31T23:44:52.016000Z
5794,1769903092.216,28.3418,14.2595,-0.00634766,-0.0776367,-1.14355,-1.61832,-8.12977,4.51145,HIGH,v5_stream,2026-01-31T23:44:52.216000Z
5795,1769903092.416,28.2947,2.43511,0.106445,-0.0283203,-1.06274,-0.343511,-1.71756,-0.374046,HIGH,v5_stream,2026-01-31T23:44:52.415999Z
5796,1769903092.8485,28.3888,22.7634,0.849609,-0.0979004,-1.17798,-3.06107,0.473282,19.229,HIGH,v5_stream,2026-01-31T23:44:52.848500Z
5797,1769903093.0485,28.3418,10.5802,0.272705,-0.347656,-1.17627,-3.1145,-3.87023,3.59542,HIGH,v5_stream,2026-01-31T23:44:53.048500Z
5801,1769903093.1238,28.2476,13.7634,0.21875,-0.220215,-1.04419,1.43511,4.77863,7.54962,HIGH,v5_stream,2026-01-31T23:44:53.123800Z
5798,1769903093.2485,28.3418,10.7939,0.158447,-0.169922,-1.1145,-1.54962,-1.61832,-7.62595,HIGH,v5_stream,2026-01-31T23:44:53.248500Z
5802,1769903093.3238,28.3888,10.0229,0.751709,-0.273926,-1.05664,-1.37405,3.28244,-5.36641,HIGH,v5_stream,2026-01-31T23:44:53.323800Z
5799,1769903093.4485,28.4829,4.50382,0.311035,-0.14209,-0.943115,-1.73282,-0.519084,2.25191,HIGH,v5_stream,2026-01-31T23:44:53.448499Z
5803,1769903093.5238,28.3418,32.9466,0.329346,-0.268799,-1.22046,-3.65649,-5.38168,-23.9084,HIGH,v5_stream,2026-01-31T23:44:53.523799Z
5800,1769903093.6485,28.3418,15.9847,-0.0153809,-0.269043,-1.05005,0.725191,4.45038,10.8092,HIGH,v5_stream,2026-01-31T23:44:53.648499Z
5804,1769903093.7238,28.3418,44.3435,0.050293,-0.0693359,-1.05884,0.89313,-4.01527,-39.4351,HIGH,v5_stream,2026-01-31T23:44:53.723799Z
5806,1769903094.475,28.3418,7.29008,0.800781,-0.203125,-1.10864,-1.48092,-1.84733,-3.96183,HIGH,v5_stream,2026-01-31T23:44:54.474999Z
5807,1769903094.675,28.3888,29.1221,0.725098,-0.0551758,-0.95874,-1.9542,4.27481,-22.8931,HIGH,v5_stream,2026-01-31T23:44:54.674999Z
5805,1769903094.9238,28.4359,32.7557,0.23291,-0.00878906,-1.09912,-0.419847,-0.221374,-32.1145,HIGH,v5_stream,2026-01-31T23:44:54.923799Z
5808,1769903095.875,28.3418,49.6412,-0.13623,0.0161133,-1.18237,-0.908397,-8.48855,-40.2443,HIGH,v5_stream,2026-01-31T23:44:55.875000Z
5809,1769903096.075,28.2947,49.5573,0.251709,0.0769043,-1.01709,3.38168,5.00763,-41.1679,HIGH,v5_stream,2026-01-31T23:44:56.075000Z
5810,1769903096.275,28.3888,32.9389,0.293701,-0.0947266,-0.99585,4.44275,-3.12214,-25.374,HIGH,v5_stream,2026-01-31T23:44:56.275000Z
5811,1769903096.7599,28.3418,18.771,0.0202637,-0.273438,-1.1106,-2.46565,12.7099,3.59542,HIGH,v5_stream,2026-01-31T23:44:56.759900Z
5812,1769903096.9599,28.4829,13.0763,0.79126,0.012207,-1.04565,-7.47328,-2.16794,-3.43511,HIGH,v5_stream,2026-01-31T23:44:56.959899Z
5816,1769903097.0259,28.3418,17.3511,0.348389,-0.0234375,-1.1106,-6.35878,6.83969,4.15267,HIGH,v5_stream,2026-01-31T23:44:57.025899Z
5813,1769903097.1599,28.2947,25.1374,0.584961,0.204102,-0.997314,-5.0229,0.351145,-19.7634,HIGH,v5_stream,2026-01-31T23:44:57.159899Z
5817,1769903097.2259,28.2947,6.14504,0.664307,0.310059,-1.00293,-5.19847,-0.839695,-0.10687,HIGH,v5_stream,2026-01-31T23:44:57.225899Z
5814,1769903097.3599,28.2476,45.5191,-0.0280762,0.50293,-1.15894,4.77863,-9.46565,-31.2748,HIGH,v5_stream,2026-01-31T23:44:57.359899Z
5818,1769903097.4259,28.3418,19.4504,0.378662,0.468506,-1.10718,-0.0229008,-8.92366,-10.5038,HIGH,v5_stream,2026-01-31T23:44:57.425899Z
5815,1769903097.5599,28.3888,42.6336,0.181641,0.165527,-0.984863,10.3893,5.54198,-26.7023,HIGH,v5_stream,2026-01-31T23:44:57.559900Z
5819,1769903097.6259,28.2476,23.8702,0.0939941,0.112305,-1.05298,5.12977,-3.00763,-15.7328,HIGH,v5_stream,2026-01-31T23:44:57.625900Z
5821,1769903098.3659,28.3888,15.5267,-0.0300293,-0.131836,-1.1582,-3.17557,1.72519,10.626,HIGH,v5_stream,2026-01-31T23:44:58.365900Z
5822,1769903098.5659,28.3888,29.313,0.16333,-0.00512695,-1.14209,-6.53435,4.99237,17.7863,HIGH,v5_stream,2026-01-31T23:44:58.565900Z
5820,1769903098.8259,28.2947,10.7405,0.344482,0.153564,-1.23193,2.70992,-1.82443,-6.20611,HIGH,v5_stream,2026-01-31T23:44:58.825900Z
5826,1769903099.6355,28.3418,44.3664,-0.0864258,-0.00585938,-1.0127,-3.30534,7.92366,33.1374,HIGH,v5_stream,2026-01-31T23:44:59.635499Z
5823,1769903099.7659,28.2476,20.6107,0.636475,0.232422,-1.05103,-3.89313,-1.12214,15.5954,HIGH,v5_stream,2026-01-31T23:44:59.765899Z
5824,1769903099.9659,28.3418,14.1908,0.587891,0.209961,-0.905762,-0.473282,4.05344,9.66412,HIGH,v5_stream,2026-01-31T23:44:59.965899Z
5825,1769903100.1659,28.3418,11.8015,0.0358887,0.209229,-1.17554,1.99237,-8.07634,-1.73282,HIGH,v5_stream,2026-01-31T23:45:00.165899Z
5827,1769903100.8355,28.3418,47.5725,0.411133,-0.164795,-1.17114,-7.55725,4.14504,35.8702,HIGH,v5_stream,2026-01-31T23:45:00.835500Z
5828,1769903101.0355,28.3888,37.7863,0.783203,0.115479,-1.05469,-6.73282,-2.80916,28.2443,HIGH,v5_stream,2026-01-31T23:45:01.035500Z
5829,1769903101.2355,28.2947,20.542,0.358643,0.393066,-1.16724,-1.55725,-6.56489,12.4198,HIGH,v5_stream,2026-01-31T23:45:01.235500Z
5830,1769903101.4355,28.4829,9.64885,0.0727539,0.137695,-1.05493,5.00763,-3.8855,0.755725,HIGH,v5_stream,2026-01-31T23:45:01.435499Z
5831,1769903101.9293,28.2947,57.0916,0.041748,-0.216064,-1.05396,-2.92366,13.771,40.3969,HIGH,v5_stream,2026-01-31T23:45:01.929300Z
5832,1769903102.1293,28.3418,45.916,0.428467,-0.052002,-0.941406,-4.93893,-2.09924,38.8779,HIGH,v5_stream,2026-01-31T23:45:02.129300Z
5836,1769903102.2725,28.2947,3.16031,0.0876465,-0.115234,-1.04102,-0.885496,-1.19084,-1.08397,HIGH,v5_stream,2026-01-31T23:45:02.272500Z
5833,1769903102.3293,28.2947,34.5191,0.775635,-0.18042,-1.00586,-2.29771,7.05344,25.1679,HIGH,v5_stream,2026-01-31T23:45:02.329299Z
5837,1769903102.4725,28.2476,12.2214,0.307373,-0.149902,-1.021,-0.0381679,0.412214,11.771,HIGH,v5_stream,2026-01-31T23:45:02.472500Z
5834,1769903102.5293,28.2947,12.5344,-0.0998535,0.0610352,-1.15308,-1.83969,-8.98473,1.70992,HIGH,v5_stream,2026-01-31T23:45:02.529299Z
5838,1769903102.6725,28.2476,37.1221,-0.0791016,-0.170898,-0.941895,2.68702,6.89313,27.542,HIGH,v5_stream,2026-01-31T23:45:02.672499Z
5835,1769903102.7293,28.2947,6.52672,0.242676,0.132568,-1.10278,-0.748092,2.48855,3.29008,HIGH,v5_stream,2026-01-31T23:45:02.729300Z
5841,1769903103.5494,28.2947,5.20611,0.304443,-0.279541,-0.990723,-2.65649,-0.694656,-1.85496,HIGH,v5_stream,2026-01-31T23:45:03.549400Z
5839,1769903103.8725,28.4359,37.2214,0.195801,-0.363037,-1.02563,-1.77863,5.9084,29.5344,HIGH,v5_stream,2026-01-31T23:45:03.872499Z
5840,1769903104.0725,28.3418,18.9771,0.757812,-0.143555,-1.01465,-1.25954,1.68702,16.0305,HIGH,v5_stream,2026-01-31T23:45:04.072499Z
5842,1769903104.7494,28.3418,16.1679,-0.12793,-0.111328,-1.08008,0.351145,4.85496,10.9618,HIGH,v5_stream,2026-01-31T23:45:04.749399Z
5846,1769903104.9456,28.3418,9.41985,0.144775,-0.0527344,-1.14844,2.52672,4.93893,-1.9542,HIGH,v5_stream,2026-01-31T23:45:04.945600Z
5843,1769903104.9494,28.4359,20.0229,0.165283,-0.245117,-1.0249,1.25954,6.48092,12.2824,HIGH,v5_stream,2026-01-31T23:45:04.949399Z
5847,1769903105.1456,28.2947,9.36641,0.887207,-0.0715332,-1.12573,2.48092,2.0229,-4.8626,HIGH,v5_stream,2026-01-31T23:45:05.145600Z
5844,1769903105.1494,28.3418,5.00763,0.71167,-0.204346,-1.11987,-0.931298,2.06107,-2.01527,HIGH,v5_stream,2026-01-31T23:45:05.149399Z
5848,1769903105.3456,28.3888,30.0534,0.610107,-0.300293,-1.02686,-2.17557,0.0458015,-27.8321,HIGH,v5_stream,2026-01-31T23:45:05.345599Z
5845,1769903105.3494,28.3888,21.8702,0.593018,-0.110107,-1.11377,-2.51145,-1.03053,-18.3282,HIGH,v5_stream,2026-01-31T23:45:05.349400Z
5849,1769903105.5456,28.3888,56.5115,-0.0776367,0.133301,-1.1897,-0.19084,-9.77863,-46.542,HIGH,v5_stream,2026-01-31T23:45:05.545599Z
5851,1769903106.1838,28.3418,36.8397,0.442627,0.217285,-1.21948,4.12977,1.17557,-31.5344,HIGH,v5_stream,2026-01-31T23:45:06.183799Z
5852,1769903106.3838,28.3888,12.3435,0.00830078,-0.191162,-1.21118,2.46565,1.53435,-8.34351,HIGH,v5_stream,2026-01-31T23:45:06.383800Z
5853,1769903106.5838,28.3418,9.48092,0.391602,-0.168457,-1.17896,-5.16794,2.28244,2.03053,HIGH,v5_stream,2026-01-31T23:45:06.583800Z
5850,1769903106.7456,28.2947,49.6947,0.290283,0.0488281,-1.02393,3.67939,6.29771,-39.7176,HIGH,v5_stream,2026-01-31T23:45:06.745599Z
5856,1769903107.4391,28.2947,35.8321,0.237793,0.0791016,-1.08594,7.92366,2.74809,-25.1603,HIGH,v5_stream,2026-01-31T23:45:07.439100Z
5857,1769903107.6391,28.2476,10.8702,0.191162,-0.179199,-1.13452,0.541985,0.320611,-10.0076,HIGH,v5_stream,2026-01-31T23:45:07.639100Z
5854,1769903107.7838,28.3418,14.8397,0.814209,-0.0620117,-1.0813,-9.05344,-1.14504,-4.64122,HIGH,v5_stream,2026-01-31T23:45:07.783799Z
5855,1769903107.9838,28.2947,30.3969,0.42749,0.517822,-1.11841,-2.76336,-3.77099,-23.8626,HIGH,v5_stream,2026-01-31T23:45:07.983799Z
5861,1769903108.6865,28.2947,7.92366,-0.0349121,0.0932617,-1.19238,-1.52672,2.50382,3.89313,HIGH,v5_stream,2026-01-31T23:45:08.686500Z
5858,1769903108.8391,28.4359,21.8015,-0.045166,-0.127441,-0.970215,-1.96947,18.3053,1.52672,HIGH,v5_stream,2026-01-31T23:45:08.839099Z
5859,1769903109.0391,28.3418,15.6107,0.529053,-0.00292969,-1.03613,-8.8626,-2.00763,4.74046,HIGH,v5_stream,2026-01-31T23:45:09.039099Z
5860,1769903109.2391,28.2476,8.68702,0.529541,0.397705,-0.886963,-0.0534351,5.30534,-3.32824,HIGH,v5_stream,2026-01-31T23:45:09.239099Z
5862,1769903109.8865,28.3888,22.4275,0.380127,-0.0344238,-1.18359,-7.53435,2.0687,12.8244,HIGH,v5_stream,2026-01-31T23:45:09.886499Z
5866,1769903109.9683,28.4359,26.9084,0.630127,0.194092,-1.03442,-4.90076,1.64885,20.3588,HIGH,v5_stream,2026-01-31T23:45:09.968300Z
5863,1769903110.0865,28.3888,10.4962,0.682129,0.358398,-1.0647,-3.25191,0.641221,6.60305,HIGH,v5_stream,2026-01-31T23:45:10.086499Z
5867,1769903110.1683,28.3418,17.2061,0.500977,0.350342,-1.14941,-2.32824,-2.1145,12.7634,HIGH,v5_stream,2026-01-31T23:45:10.168299Z
5864,1769903110.2865,28.3418,11.2519,0.1875,0.248291,-1.12769,1.01527,-7.80153,-2.43511,HIGH,v5_stream,2026-01-31T23:45:10.286499Z
5868,1769903110.3683,28.3418,10.0153,-0.10083,0.268066,-1.03711,4.83206,-4.20611,-0.977099,HIGH,v5_stream,2026-01-31T23:45:10.368299Z
5865,1769903110.4865,28.2476,9.87023,0.0742188,0.195557,-1.00073,4.26718,-0.916031,-4.68702,HIGH,v5_stream,2026-01-31T23:45:10.486500Z
5869,1769903110.5683,28.2947,14.9695,0.422607,-0.225342,-1.21021,0.526718,2.05344,12.3893,HIGH,v5_stream,2026-01-31T23:45:10.568300Z
5871,1769903111.2127,28.3418,22.0992,0.494873,0.217285,-1.12891,-6.50382,-1.9084,13.687,HIGH,v5_stream,2026-01-31T23:45:11.212699Z
5872,1769903111.4127,28.3888,11.5344,0.0563965,0.402588,-1.02954,5.77099,-3.83206,1.9313,HIGH,v5_stream,2026-01-31T23:45:11.412699Z
5873,1769903111.6127,28.2947,20.3206,0.35376,-0.23584,-1.04614,2.45038,0.984733,16.8855,HIGH,v5_stream,2026-01-31T23:45:11.612699Z
5870,1769903111.7683,28.3888,36.7557,-0.0739746,-0.169678,-1.05811,-5.19084,2.19084,29.374,HIGH,v5_stream,2026-01-31T23:45:11.768300Z
5876,1769903112.4424,28.2476,24.2595,0.411377,-0.090332,-0.987549,-3.41221,-0.48855,20.3588,HIGH,v5_stream,2026-01-31T23:45:12.442399Z
5877,1769903112.6424,28.3418,50.9618,0.095459,-0.225342,-1.05469,-0.122137,8.87023,41.9695,HIGH,v5_stream,2026-01-31T23:45:12.642400Z
5874,1769903112.8126,28.3888,56.7405,0.0908203,-0.240479,-1.0686,-3.12214,13.2443,40.374,HIGH,v5_stream,2026-01-31T23:45:12.812599Z
5875,1769903113.0127,28.3418,43.3053,0.693848,0.0375977,-1.08838,-4.05344,-1.36641,37.8855,HIGH,v5_stream,2026-01-31T23:45:13.012700Z
5881,1769903113.7307,28.2947,29.542,0.250732,-0.391113,-1.06421,-2.80153,1.48855,25.2519,HIGH,v5_stream,2026-01-31T23:45:13.730700Z
5878,1769903113.8424,28.3418,33.5649,0.776367,0.00512695,-1.14429,0.335878,-3.8855,29.3435,HIGH,v5_stream,2026-01-31T23:45:13.842400Z
5879,1769903114.0424,28.3418,20.7328,0.231201,-0.296875,-1.2207,-3.01527,-7.74046,9.9771,HIGH,v5_stream,2026-01-31T23:45:14.042399Z
5880,1769903114.2424,28.4829,3.74046,0.0683594,-0.0195312,-1.16162,-1.61069,-1.35878,-0.770992,HIGH,v5_stream,2026-01-31T23:45:14.242399Z
5882,1769903114.9307,28.3888,9.24428,0.650391,-0.149658,-1.06689,-0.89313,0.465649,7.8855,HIGH,v5_stream,2026-01-31T23:45:14.930700Z
5886,1769903115.008,28.3418,16.5878,0.109863,-0.0151367,-1.05396,0.29771,-0.664122,-15.626,HIGH,v5_stream,2026-01-31T23:45:15.007999Z
5883,1769903115.1307,28.3418,13.542,0.0705566,-0.165527,-1.06299,-2.25954,-2.93893,-8.34351,HIGH,v5_stream,2026-01-31T23:45:15.130700Z
5887,1769903115.208,28.2947,14.3664,0.226074,-0.119873,-1.18604,-0.10687,-0.160305,-14.0992,HIGH,v5_stream,2026-01-31T23:45:15.207999Z
5884,1769903115.3307,28.3418,8.41221,0.403564,-0.151611,-1.03857,-0.198473,1.16794,-7.0458,HIGH,v5_stream,2026-01-31T23:45:15.330699Z
5888,1769903115.408,28.4359,12.374,0.0722656,-0.114258,-1.11987,2.77863,7.39695,-2.19847,HIGH,v5_stream,2026-01-31T23:45:15.407999Z
5885,1769903115.5307,28.3418,15.229,-0.0361328,-0.0874023,-1.04321,1.9084,4.83969,8.48092,HIGH,v5_stream,2026-01-31T23:45:15.530699Z
5889,1769903115.608,28.2947,15.3893,0.763916,-0.106934,-0.985107,2.94656,2.84733,-9.59542,HIGH,v5_stream,2026-01-31T23:45:15.608000Z
5891,1769903116.2717,28.3418,16.5191,-0.138672,-0.293701,-0.933105,3.16794,11.084,-2.26718,HIGH,v5_stream,2026-01-31T23:45:16.271699Z
5892,1769903116.4717,28.2947,11.6794,0.892578,-0.195068,-1.09473,-2.48855,-5.06107,-4.12977,HIGH,v5_stream,2026-01-31T23:45:16.471699Z
5893,1769903116.6717,28.2006,41.3588,0.526855,0.255615,-1.13721,-3.50382,-5.12214,-32.7328,HIGH,v5_stream,2026-01-31T23:45:16.671700Z
5890,1769903116.808,28.2947,46.3053,0.188232,-0.282227,-1.29541,-2.8626,-7.8626,-35.5802,HIGH,v5_stream,2026-01-31T23:45:16.808000Z
5896,1769903117.5216,28.3418,50.6947,-0.0488281,0.307861,-1.17383,2.35115,-8.18321,-40.1603,HIGH,v5_stream,2026-01-31T23:45:17.521600Z
5897,1769903117.7216,28.2947,40.9466,0.38208,0.297852,-1.20972,10.4122,3.36641,-27.1679,HIGH,v5_stream,2026-01-31T23:45:17.721600Z
5894,1769903117.8717,28.3888,49.5573,-0.0620117,0.184326,-1.0249,2.74046,-3.98473,-42.8321,HIGH,v5_stream,2026-01-31T23:45:17.871700Z
5895,1769903118.0717,28.3888,30.9695,0.401123,-0.105957,-1.08032,4.0916,0.267176,-26.6107,HIGH,v5_stream,2026-01-31T23:45:18.071700Z
